prev,freqs
20540090.0, [(360287970179369635, 0.025), (18446744073699281571, 0.975)]
23164013.0, [(18446744073699718179, 1.0)]
26935945.0, [(18446744073699861199, 1.0)]
27035525.0, [(18446744073699811409, 1.0)]
27193751.0, [(18446744073699732296, 1.0)]
27810105.0, [(18446744073699424119, 1.0)]
27891099.0, [(18446744073699383622, 1.0)]
27956899.0, [(18446744073699350722, 1.0)]
28095201.0, [(18446744073684171349, 1.0)]
7.205759402281771e+16, [(7555111, 0.3157894736842105), (72057594045483047, 0.05263157894736842), (18302628885641250855, 0.24561403508771928), (18374686479679178791, 0.3684210526315789), (18374686479686733902, 0.017543859649122806)]
7.2057594027548104e+16, [(0, 0.2), (72057594037927936, 0.4), (18302628885654455406, 0.4)]
7.205759402765789e+16, [(18374686479671623680, 1.0)]
7.205759402769219e+16, [(18302628885654167228, 1.0)]
7.205759402772704e+16, [(0, 0.5714285714285714), (20401788, 0.14285714285714285), (18374686479692025468, 0.2857142857142857)]
7.20575940277597e+16, [(0, 0.5), (18302628885654032218, 0.5)]
7.205759402775984e+16, [(0, 1.0)]
7.205759402776006e+16, [(18374686479691959432, 1.0)]
7.205759402777072e+16, [(18374686479691938116, 1.0)]
7.205759402777092e+16, [(72057594037927936, 1.0)]
7.2057594027772344e+16, [(72057594065794233, 1.0)]
7.205759402780024e+16, [(20255388, 0.4), (72057594058183324, 0.4), (18374686479671623680, 0.2)]
7.205759402780044e+16, [(72057594058182928, 1.0)]
7.205759402780051e+16, [(0, 1.0)]
7.205759402780066e+16, [(20254556, 1.0)]
7.205759402808751e+16, [(0, 1.0)]
7.205759402809385e+16, [(19668178, 0.5), (18374686479671623680, 0.5)]
7.205759402809394e+16, [(72057594037927936, 1.0)]
7.2057594028095816e+16, [(0, 1.0)]
7.205759402820274e+16, [(0, 1.0)]
7.2057594028203496e+16, [(72057594057376822, 1.0)]
7.2057594030372824e+16, [(18374686479664068569, 1.0)]
7.205759403093312e+16, [(3497407, 0.5), (18374686479675121087, 0.5)]
7.205759403108563e+16, [(18302628885637116898, 1.0)]
7.205759403346364e+16, [(0, 0.5), (18374686479680552278, 0.5)]
7.205759403535535e+16, [(72057594058183324, 1.0)]
7.205759403535536e+16, [(72057594058183302, 1.0)]
7.205759403573488e+16, [(72057594037927936, 1.0)]
7.205759403790949e+16, [(18374686479679188014, 1.0)]
7.205759403792457e+16, [(18302628885633697428, 1.0)]
7.205759403792461e+16, [(1666, 0.2), (18302628885633697410, 0.4), (18374686479671625346, 0.4)]
7.205759403792794e+16, [(0, 0.39242382462429337), (1662, 3.446849579484351e-05), (1666, 3.446849579484351e-05), (3421154, 3.446849579484351e-05), (3497407, 3.446849579484351e-05), (7555111, 0.0008961808906659313), (72057594027548105, 3.446849579484351e-05), (72057594027692194, 3.446849579484351e-05), (72057594027727042, 3.446849579484351e-05), (72057594027760060, 3.446849579484351e-05), (72057594027770718, 3.446849579484351e-05), (72057594033463637, 3.446849579484351e-05), (72057594037927936, 0.09792499655315041), (72057594037929602, 3.446849579484351e-05), (72057594041427319, 3.446849579484351e-05), (72057594045483047, 0.006031986764097615), (1008806316530991104, 3.446849579484351e-05), (1224979098644774912, 3.446849579484351e-05), (1513209474796486656, 6.893699158968702e-05), (17005592192950992896, 3.446849579484351e-05), (18302628885623425699, 3.446849579484351e-05), (18302628885633695744, 0.1227767820212326), (18302628885633697410, 3.446849579484351e-05), (18302628885641250855, 0.00024127947056390458), (18374686479661422786, 0.00010340548738453054), (18374686479661455585, 3.446849579484351e-05), (18374686479661466666, 3.446849579484351e-05), (18374686479661791559, 3.446849579484351e-05), (18374686479661898483, 3.446849579484351e-05), (18374686479671623680, 0.3712946367020543), (18374686479675121087, 6.893699158968702e-05), (18374686479679178791, 0.007238384116917138), (18374686479679187154, 3.446849579484351e-05), (18446744073699281571, 3.446849579484351e-05), (18446744073699350722, 3.446849579484351e-05), (18446744073699387721, 3.446849579484351e-05), (18446744073699423922, 6.893699158968702e-05)]
7.20575940379296e+16, [(72057594037924604, 0.23076923076923078), (18374686479671620348, 0.07692307692307693), (18374686479671623680, 0.07692307692307693), (18446744073709548284, 0.6153846153846154)]
7.205759403792962e+16, [(72057594037924568, 1.0)]
7.205759403793715e+16, [(72057594037909490, 0.1111111111111111), (72057594045464601, 0.1111111111111111), (18302628885633695744, 0.2222222222222222), (18374686479671623680, 0.1111111111111111), (18446744073709533170, 0.4444444444444444)]
7.205759404142534e+16, [(0, 0.6666666666666666), (72057594045483047, 0.3333333333333333)]
7.205759404142731e+16, [(0, 0.5), (18302628885626696978, 0.25), (18374686479664624914, 0.25)]
7.20575940454646e+16, [(18302628885618594745, 1.0)]
7.205759404548304e+16, [(0, 0.35876840696117807), (7555111, 0.0013386880856760374), (72057594022817714, 0.025435073627844713), (72057594030372825, 0.002677376171352075), (72057594037927936, 0.14323962516733602), (72057594045483047, 0.013386880856760375), (18302628885618585522, 0.11512717536813923), (18302628885633695744, 0.018741633199464525), (18374686479656513458, 0.26506024096385544), (18374686479671623680, 0.0214190093708166), (18446744073694441394, 0.03480589022757698)]
7.205759404548472e+16, [(18374686479656513458, 1.0)]
7.205759404549227e+16, [(18446744073709533170, 1.0)]
7.205759404549307e+16, [(18446744073709548284, 1.0)]
7.205759405303816e+16, [(72057594022817714, 1.0)]
7.205759405712714e+16, [(18302628885624096141, 1.0)]
7.205759405719266e+16, [(18446744073699919256, 1.0)]
7.205759405737682e+16, [(18302628885623971301, 1.0)]
7.205759405818293e+16, [(18302628885623568248, 1.0)]
7.20575940581833e+16, [(18374686479661495997, 1.0)]
7.205759405818333e+16, [(18302628885623568050, 0.4444444444444444), (18374686479661495986, 0.4444444444444444), (18446744073699423922, 0.1111111111111111)]
7.205759405825573e+16, [(18374686479661459785, 1.0)]
7.205759405832973e+16, [(18302628885623494850, 1.0)]
7.205759405846803e+16, [(72057594027657891, 1.0)]
7.205759406579424e+16, [(18302628885608429929, 1.0)]
1.4411518805036582e+17, [(18302628885662010517, 1.0)]
1.4411518806074565e+17, [(18302628885641250855, 0.4444444444444444), (18374686479679178791, 0.5), (18374686479686733902, 0.05555555555555555)]
1.4411518806547605e+17, [(18302628885633695744, 0.5), (18302628885654455406, 0.5)]
1.4411518806562013e+17, [(18302628885633695744, 1.0)]
1.4411518806569957e+17, [(0, 1.0)]
1.4411518806601544e+17, [(18302628885653376594, 1.0)]
1.4411518806622352e+17, [(0, 1.0)]
1.4411518806830077e+17, [(18374686479664068569, 1.0)]
1.441151880713555e+17, [(18374686479671623680, 1.0)]
1.4411518807139157e+17, [(18302628885642624342, 1.0)]
1.4411518807235874e+17, [(0, 0.5), (18158513697568892119, 0.5)]
1.4411518807235885e+17, [(18302628885637192773, 1.0)]
1.4411518807366282e+17, [(18302628885638081852, 1.0)]
