function,gamma,x0,delay,pools,round,test,score,passed
rot4,444592,-2986,572059897,400000,7,Runs,0.8062788996998816,True
rot4,444592,-2986,572059897,400000,7,Longest Run Ones In A Block,0.7791234102211899,True
rot4,444592,-2986,572059897,400000,7,Discrete Fourier Transform,0.7042334590109698,True
rot4,444592,-2986,572059897,400000,7,Cumulative Sums,0.1554693785860768,True
rot4,444592,-2986,572059897,400000,7,Random Excursion Variant,0.8772955840327445,True
rot5,444592,-2986,572059897,400000,0,Monobit,0.0,False
rot5,444592,-2986,572059897,400000,0,Frequency Within Block,0.0,False
rot5,444592,-2986,572059897,400000,0,Runs,0.0,False
rot5,444592,-2986,572059897,400000,0,Longest Run Ones In A Block,4.549987785075689e-17,False
rot5,444592,-2986,572059897,400000,0,Discrete Fourier Transform,0.0,False
rot5,444592,-2986,572059897,400000,0,Cumulative Sums,0.0,False
rot5,444592,-2986,572059897,400000,0,Random Excursion Variant,0.35509999712270646,False
rot5,444592,-2986,572059897,400000,1,Monobit,0.0,False
rot5,444592,-2986,572059897,400000,1,Frequency Within Block,0.0,False
rot5,444592,-2986,572059897,400000,1,Runs,0.0,False
rot5,444592,-2986,572059897,400000,1,Longest Run Ones In A Block,3.2746412530841405e-164,False
rot5,444592,-2986,572059897,400000,1,Discrete Fourier Transform,0.0,False
rot5,444592,-2986,572059897,400000,1,Cumulative Sums,0.0,False
rot5,444592,-2986,572059897,400000,1,Random Excursion Variant,0.45591794921765166,False
rot5,444592,-2986,572059897,400000,2,Monobit,0.0,False
rot5,444592,-2986,572059897,400000,2,Frequency Within Block,0.0,False
rot5,444592,-2986,572059897,400000,2,Runs,0.0,False
rot5,444592,-2986,572059897,400000,2,Longest Run Ones In A Block,1.571077019665273e-21,False
rot5,444592,-2986,572059897,400000,2,Discrete Fourier Transform,3.552026906661089e-232,False
rot5,444592,-2986,572059897,400000,2,Cumulative Sums,0.0,False
rot5,444592,-2986,572059897,400000,2,Random Excursion Variant,0.22986816919362746,False
rot5,444592,-2986,572059897,400000,3,Monobit,0.034881607119073704,True
rot5,444592,-2986,572059897,400000,3,Frequency Within Block,0.20989602978056043,True
rot5,444592,-2986,572059897,400000,3,Runs,0.9032049004878594,True
rot5,444592,-2986,572059897,400000,3,Longest Run Ones In A Block,0.27046842740901206,True
rot5,444592,-2986,572059897,400000,3,Discrete Fourier Transform,0.5725580830728996,True
rot5,444592,-2986,572059897,400000,3,Cumulative Sums,0.06366531766526728,True
rot5,444592,-2986,572059897,400000,3,Random Excursion Variant,0.7938140252396854,True
