function,gamma,x0,delay,pools,round,test,score,passed
rot5,444592,-2986,572059897,400000,2,Cumulative Sums,0.0,False
rot5,444592,-2986,572059897,400000,2,Random Excursion Variant,0.8393384045328166,False
rot5,444592,-2986,572059897,400000,3,Monobit,0.6259303853701459,True
rot5,444592,-2986,572059897,400000,3,Frequency Within Block,0.5395330995123414,True
rot5,444592,-2986,572059897,400000,3,Runs,0.9492926267410382,True
rot5,444592,-2986,572059897,400000,3,Longest Run Ones In A Block,0.2722819518866687,True
rot5,444592,-2986,572059897,400000,3,Discrete Fourier Transform,0.13819700918453684,True
rot5,444592,-2986,572059897,400000,3,Cumulative Sums,0.5525811727932914,True
rot5,444592,-2986,572059897,400000,3,Random Excursion Variant,0.36758251727511665,False
rot5,444592,-2986,572059897,400000,4,Monobit,0.2811298199179421,True
rot5,444592,-2986,572059897,400000,4,Frequency Within Block,0.9877790418975736,True
rot5,444592,-2986,572059897,400000,4,Runs,0.14878087213508448,True
rot5,444592,-2986,572059897,400000,4,Longest Run Ones In A Block,0.7685732530589648,True
rot5,444592,-2986,572059897,400000,4,Discrete Fourier Transform,0.8214229061229906,True
rot5,444592,-2986,572059897,400000,4,Cumulative Sums,0.5318962304966575,True
rot5,444592,-2986,572059897,400000,4,Random Excursion Variant,0.6032936680520787,True
rot5,444592,-2986,572059897,400000,5,Monobit,0.479816654866972,True
rot5,444592,-2986,572059897,400000,5,Frequency Within Block,0.9485981792439845,True
rot5,444592,-2986,572059897,400000,5,Runs,0.5277723509322841,True
rot5,444592,-2986,572059897,400000,5,Longest Run Ones In A Block,0.5710720073782367,True
rot5,444592,-2986,572059897,400000,5,Discrete Fourier Transform,0.24631129229311388,True
rot5,444592,-2986,572059897,400000,5,Cumulative Sums,0.6883661396134751,True
rot5,444592,-2986,572059897,400000,5,Random Excursion Variant,0.6017092655899113,True
rot5,444592,-2986,572059897,400000,6,Monobit,0.41121636001438694,True
rot5,444592,-2986,572059897,400000,6,Frequency Within Block,0.6362445181312152,True
rot5,444592,-2986,572059897,400000,6,Runs,0.9729421244500437,True
rot5,444592,-2986,572059897,400000,6,Longest Run Ones In A Block,0.1988346846143591,True
rot5,444592,-2986,572059897,400000,6,Discrete Fourier Transform,0.21255751957342356,True
rot5,444592,-2986,572059897,400000,6,Cumulative Sums,0.5107528791316559,True
rot5,444592,-2986,572059897,400000,6,Random Excursion Variant,0.6480018454914894,False
rot5,444592,-2986,572059897,400000,7,Monobit,0.8031120402488976,True
rot5,444592,-2986,572059897,400000,7,Frequency Within Block,0.37606747911537564,True
rot5,444592,-2986,572059897,400000,7,Runs,0.3899360163233008,True
rot5,444592,-2986,572059897,400000,7,Longest Run Ones In A Block,0.09174173363034806,True
rot5,444592,-2986,572059897,400000,7,Discrete Fourier Transform,0.180602660065789,True
rot5,444592,-2986,572059897,400000,7,Cumulative Sums,0.5790207624101664,True
rot5,444592,-2986,572059897,400000,7,Random Excursion Variant,0.28560249432309126,True
rot6,444592,-2986,572059897,400000,0,Monobit,0.0,False
rot6,444592,-2986,572059897,400000,0,Frequency Within Block,0.0,False
rot6,444592,-2986,572059897,400000,0,Runs,0.0,False
rot6,444592,-2986,572059897,400000,0,Longest Run Ones In A Block,2.317741898753423e-58,False
rot6,444592,-2986,572059897,400000,0,Discrete Fourier Transform,0.0,False
rot6,444592,-2986,572059897,400000,0,Cumulative Sums,0.0,False
rot6,444592,-2986,572059897,400000,0,Random Excursion Variant,0.24333712440338034,False
rot6,444592,-2986,572059897,400000,1,Monobit,0.0,False
rot6,444592,-2986,572059897,400000,1,Frequency Within Block,0.0,False
rot6,444592,-2986,572059897,400000,1,Runs,0.0,False
rot6,444592,-2986,572059897,400000,1,Longest Run Ones In A Block,8.268011497004322e-111,False
rot6,444592,-2986,572059897,400000,1,Discrete Fourier Transform,0.0,False
rot6,444592,-2986,572059897,400000,1,Cumulative Sums,0.0,False
rot6,444592,-2986,572059897,400000,1,Random Excursion Variant,0.18224157322591475,False
rot6,444592,-2986,572059897,400000,2,Monobit,0.0006603538770457924,False
rot6,444592,-2986,572059897,400000,2,Frequency Within Block,0.35665447009450185,True
rot6,444592,-2986,572059897,400000,2,Runs,7.049147571812947e-72,False
rot6,444592,-2986,572059897,400000,2,Longest Run Ones In A Block,0.6679827289580362,True
rot6,444592,-2986,572059897,400000,2,Discrete Fourier Transform,0.8174351198960734,True
rot6,444592,-2986,572059897,400000,2,Cumulative Sums,0.0011062878894699812,False
rot6,444592,-2986,572059897,400000,2,Random Excursion Variant,0.7630075509173402,True
rot6,444592,-2986,572059897,400000,3,Monobit,0.8941569657864643,True
