function,gamma,x0,delay,pools,round,test,score,passed
rot6,444592,-2986,572059897,400000,3,Runs,0.0,False
rot6,444592,-2986,572059897,400000,3,Longest Run Ones In A Block,0.008365027400806324,False
rot6,444592,-2986,572059897,400000,3,Discrete Fourier Transform,0.0,False
rot6,444592,-2986,572059897,400000,3,Cumulative Sums,0.0,False
rot6,444592,-2986,572059897,400000,3,Random Excursion Variant,0.6786529699477246,False
rot6,444592,-2986,572059897,400000,4,Monobit,9.665690763081496e-91,False
rot6,444592,-2986,572059897,400000,4,Frequency Within Block,1.1881633312929738e-49,False
rot6,444592,-2986,572059897,400000,4,Runs,3.4523120271795235e-82,False
rot6,444592,-2986,572059897,400000,4,Longest Run Ones In A Block,0.03450460213214604,True
rot6,444592,-2986,572059897,400000,4,Discrete Fourier Transform,0.0,False
rot6,444592,-2986,572059897,400000,4,Cumulative Sums,0.0,False
rot6,444592,-2986,572059897,400000,4,Random Excursion Variant,0.7648829074498722,True
rot6,444592,-2986,572059897,400000,5,Monobit,2.5324832876114955e-15,False
rot6,444592,-2986,572059897,400000,5,Frequency Within Block,0.009963370647267114,False
rot6,444592,-2986,572059897,400000,5,Runs,3.9564597695832004e-07,False
rot6,444592,-2986,572059897,400000,5,Longest Run Ones In A Block,0.8367590606800519,True
rot6,444592,-2986,572059897,400000,5,Discrete Fourier Transform,0.0,False
rot6,444592,-2986,572059897,400000,5,Cumulative Sums,3.219646771412954e-15,False
