function,gamma,x0,delay,round,test,score,passed
rot4,41181.83368732825,7586.933975974093,34019495.95495379,0,Non Overlapping Template Matching,0.988759942960993,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,0,Random Excursion,0.9709603488313201,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,1,Monobit,0.0,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,1,Frequency Within Block,0.0,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,1,Runs,0.0,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,1,Longest Run Ones In A Block,5.964010088295112e-24,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,1,Non Overlapping Template Matching,0.9999999342688949,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,1,Random Excursion,0.9567841996075861,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,2,Monobit,0.009136533307406738,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,2,Frequency Within Block,0.7735145686310987,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,2,Runs,0.0,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,2,Longest Run Ones In A Block,0.0003248314866079948,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,2,Non Overlapping Template Matching,0.9999999999977682,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,2,Random Excursion,0.630213022379425,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,3,Monobit,2.4421130134404457e-28,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,3,Frequency Within Block,1.7444442049172172e-10,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,3,Runs,1.8903910466244315e-09,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,3,Longest Run Ones In A Block,0.4564495872369003,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,3,Non Overlapping Template Matching,0.9999999907466919,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,3,Random Excursion,0.9709603488313201,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,4,Monobit,0.6752148241834418,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,4,Frequency Within Block,0.5224684673623357,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,4,Runs,0.9026101245011591,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,4,Longest Run Ones In A Block,0.9355612972064961,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,4,Non Overlapping Template Matching,0.9999999999992293,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,4,Random Excursion,0.878695388450189,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,5,Monobit,0.37592058254807464,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,5,Frequency Within Block,0.8968377541873517,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,5,Runs,0.6888328161313488,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,5,Longest Run Ones In A Block,0.794715768646993,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,5,Non Overlapping Template Matching,0.999999999999715,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,5,Random Excursion,0.7549490872383465,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,6,Monobit,0.44670302293588365,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,6,Frequency Within Block,0.46401820798445914,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,6,Runs,0.5108098290526446,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,6,Longest Run Ones In A Block,0.4460500595341791,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,6,Non Overlapping Template Matching,0.9999999999999986,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,6,Random Excursion,0.9709603488313201,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,7,Monobit,0.007062870574271689,False
rot4,41181.83368732825,7586.933975974093,34019495.95495379,7,Frequency Within Block,0.05301761217669121,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,7,Runs,0.5808384559403937,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,7,Longest Run Ones In A Block,0.504135499214327,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,7,Non Overlapping Template Matching,0.9999999999999999,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,7,Random Excursion,0.9567841996075861,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,8,Monobit,0.6940918005204787,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,8,Frequency Within Block,0.9125236788434329,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,8,Runs,0.3427038717876998,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,8,Longest Run Ones In A Block,0.6474503148050716,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,8,Non Overlapping Template Matching,0.9999999999999898,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,8,Random Excursion,0.9709603488313201,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,9,Monobit,0.9103031737122657,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,9,Frequency Within Block,0.7329136449994607,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,9,Runs,0.7368863527644781,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,9,Longest Run Ones In A Block,0.7674513645775297,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,9,Non Overlapping Template Matching,0.9999999999999879,True
rot4,41181.83368732825,7586.933975974093,34019495.95495379,9,Random Excursion,0.9567841996075861,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,0,Monobit,0.0,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,0,Frequency Within Block,0.0,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,0,Runs,0.0,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,0,Longest Run Ones In A Block,0.00017595024398692113,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,0,Non Overlapping Template Matching,0.9965309516646743,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,0,Random Excursion,0.630213022379425,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,1,Monobit,0.0,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,1,Frequency Within Block,0.0,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,1,Runs,0.0,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,1,Longest Run Ones In A Block,6.094503419949913e-10,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,1,Non Overlapping Template Matching,0.9984797078678835,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,1,Random Excursion,0.9567841996075861,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,2,Monobit,5.022008684514492e-167,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,2,Frequency Within Block,5.955089761077014e-116,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,2,Runs,1.0683392787714856e-13,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,2,Longest Run Ones In A Block,0.7499283209318648,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,2,Non Overlapping Template Matching,0.9999999988034387,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,2,Random Excursion,0.9567841996075861,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,3,Monobit,0.4915816389069427,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,3,Frequency Within Block,0.40579537365336554,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,3,Runs,0.384760020629904,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,3,Longest Run Ones In A Block,0.7656329239663329,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,3,Non Overlapping Template Matching,1.0,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,3,Random Excursion,0.7549490872383465,False
rot5,41181.83368732825,7586.933975974093,34019495.95495379,4,Monobit,0.3367825842844685,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,4,Frequency Within Block,0.22730721883701485,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,4,Runs,0.7707100183278299,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,4,Longest Run Ones In A Block,0.31307387864859043,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,4,Non Overlapping Template Matching,0.9999999999793832,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,4,Random Excursion,0.9567841996075861,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,5,Monobit,0.905603823126242,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,5,Frequency Within Block,0.47919841279456593,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,5,Runs,0.4878461743712093,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,5,Longest Run Ones In A Block,0.3975350195716804,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,5,Non Overlapping Template Matching,0.9999999999575355,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,5,Random Excursion,0.9567841996075861,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,6,Monobit,0.3068703767795636,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,6,Frequency Within Block,0.07644152226027269,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,6,Runs,0.38178511881821586,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,6,Longest Run Ones In A Block,0.5562206396406562,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,6,Non Overlapping Template Matching,0.9999999999999889,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,6,Random Excursion,0.9709603488313201,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,7,Monobit,0.24921633458605588,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,7,Frequency Within Block,0.05312069086322788,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,7,Runs,0.3615347866386749,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,7,Longest Run Ones In A Block,0.04680574382569944,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,7,Non Overlapping Template Matching,0.9999999999877691,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,7,Random Excursion,0.9567841996075861,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,8,Monobit,0.5572051905279839,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,8,Frequency Within Block,0.6277270967506099,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,8,Runs,0.07203663190457762,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,8,Longest Run Ones In A Block,0.02673934555976965,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,8,Non Overlapping Template Matching,0.999999999999999,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,8,Random Excursion,0.9709603488313201,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,9,Monobit,0.6824518401427523,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,9,Frequency Within Block,0.9108061421285677,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,9,Runs,0.3715846595102373,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,9,Longest Run Ones In A Block,0.944552233859446,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,9,Non Overlapping Template Matching,0.9999999999999927,True
rot5,41181.83368732825,7586.933975974093,34019495.95495379,9,Random Excursion,0.7549490872383465,False
rot6,41181.83368732825,7586.933975974093,34019495.95495379,0,Monobit,0.0,False
rot6,41181.83368732825,7586.933975974093,34019495.95495379,0,Frequency Within Block,0.0,False
rot6,41181.83368732825,7586.933975974093,34019495.95495379,0,Runs,0.0,False
rot6,41181.83368732825,7586.933975974093,34019495.95495379,0,Longest Run Ones In A Block,0.038121939433644315,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,0,Non Overlapping Template Matching,0.9999215793249466,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,0,Random Excursion,0.9567841996075861,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,1,Monobit,0.0,False
rot6,41181.83368732825,7586.933975974093,34019495.95495379,1,Frequency Within Block,0.0,False
rot6,41181.83368732825,7586.933975974093,34019495.95495379,1,Runs,0.773536878355294,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,1,Longest Run Ones In A Block,2.8782492062047286e-07,False
rot6,41181.83368732825,7586.933975974093,34019495.95495379,1,Non Overlapping Template Matching,0.999718336429288,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,1,Random Excursion,0.9567841996075861,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,2,Monobit,0.7865679157763383,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,2,Frequency Within Block,0.2495999673255008,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,2,Runs,8.520913973603821e-56,False
rot6,41181.83368732825,7586.933975974093,34019495.95495379,2,Longest Run Ones In A Block,0.9877577501817413,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,2,Non Overlapping Template Matching,0.9999999973149024,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,2,Random Excursion,0.9567841996075861,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,3,Monobit,0.30036735430342115,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,3,Frequency Within Block,0.8356383985989716,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,3,Runs,0.12439148790705222,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,3,Longest Run Ones In A Block,0.5465592869532354,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,3,Non Overlapping Template Matching,0.999999999995994,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,3,Random Excursion,0.9567841996075861,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,4,Monobit,0.7744328480469203,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,4,Frequency Within Block,0.9435826423633963,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,4,Runs,0.512933100778807,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,4,Longest Run Ones In A Block,0.7382866357112283,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,4,Non Overlapping Template Matching,0.9999999998663953,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,4,Random Excursion,0.9567841996075861,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,5,Monobit,0.8386882692535517,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,5,Frequency Within Block,0.2209209419703778,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,5,Runs,0.6824217758753423,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,5,Longest Run Ones In A Block,0.35928976726819284,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,5,Non Overlapping Template Matching,0.9999999999705915,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,5,Random Excursion,0.630213022379425,False
rot6,41181.83368732825,7586.933975974093,34019495.95495379,6,Monobit,0.08445221505850826,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,6,Frequency Within Block,0.09077665529154168,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,6,Runs,0.4947119611920281,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,6,Longest Run Ones In A Block,0.7212973237847649,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,6,Non Overlapping Template Matching,0.9999999999996481,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,6,Random Excursion,0.630213022379425,False
rot6,41181.83368732825,7586.933975974093,34019495.95495379,7,Monobit,0.7896099277841266,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,7,Frequency Within Block,0.7540809819765726,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,7,Runs,0.2994786387054456,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,7,Longest Run Ones In A Block,0.1269292479107143,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,7,Non Overlapping Template Matching,0.9999999999930732,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,7,Random Excursion,0.9567841996075861,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,8,Monobit,0.3591109268831696,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,8,Frequency Within Block,0.15315730320873275,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,8,Runs,0.731784558065156,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,8,Longest Run Ones In A Block,0.3579099588695554,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,8,Non Overlapping Template Matching,0.9999999999999994,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,8,Random Excursion,0.9567841996075861,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,9,Monobit,0.11937038609007283,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,9,Frequency Within Block,0.4182032777905027,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,9,Runs,0.1915530656264064,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,9,Longest Run Ones In A Block,0.30316814650665513,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,9,Non Overlapping Template Matching,0.9999999999999993,True
rot6,41181.83368732825,7586.933975974093,34019495.95495379,9,Random Excursion,0.878695388450189,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,0,Monobit,0.0,False
rot7,41181.83368732825,7586.933975974093,34019495.95495379,0,Frequency Within Block,0.0,False
rot7,41181.83368732825,7586.933975974093,34019495.95495379,0,Runs,0.0,False
rot7,41181.83368732825,7586.933975974093,34019495.95495379,0,Longest Run Ones In A Block,0.22113582330563014,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,0,Non Overlapping Template Matching,0.013293077256258787,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,0,Random Excursion,0.630213022379425,False
rot7,41181.83368732825,7586.933975974093,34019495.95495379,1,Monobit,2.821770811909381e-271,False
rot7,41181.83368732825,7586.933975974093,34019495.95495379,1,Frequency Within Block,2.1897264970722424e-218,False
rot7,41181.83368732825,7586.933975974093,34019495.95495379,1,Runs,0.03591455385553826,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,1,Longest Run Ones In A Block,1.9924787365796244e-08,False
rot7,41181.83368732825,7586.933975974093,34019495.95495379,1,Non Overlapping Template Matching,0.9992126534376605,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,1,Random Excursion,0.9709603488313201,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,2,Monobit,6.051164990215527e-17,False
rot7,41181.83368732825,7586.933975974093,34019495.95495379,2,Frequency Within Block,3.298830510149635e-05,False
rot7,41181.83368732825,7586.933975974093,34019495.95495379,2,Runs,1.6544443873501042e-09,False
rot7,41181.83368732825,7586.933975974093,34019495.95495379,2,Longest Run Ones In A Block,0.06902532977292408,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,2,Non Overlapping Template Matching,0.9999999999971317,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,2,Random Excursion,0.9567841996075861,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,3,Monobit,0.8915262399809779,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,3,Frequency Within Block,0.44042336584738884,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,3,Runs,0.7473198038592376,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,3,Longest Run Ones In A Block,0.7064289188157891,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,3,Non Overlapping Template Matching,0.9999999999999929,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,3,Random Excursion,0.9709603488313201,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,4,Monobit,0.16833695189801837,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,4,Frequency Within Block,0.135807479367021,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,4,Runs,0.9620865525178254,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,4,Longest Run Ones In A Block,0.10990705205876106,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,4,Non Overlapping Template Matching,0.9999999999544743,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,4,Random Excursion,0.9567841996075861,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,5,Monobit,0.9401318901448495,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,5,Frequency Within Block,0.7026038260376676,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,5,Runs,0.6310307991414689,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,5,Longest Run Ones In A Block,0.0322724391968163,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,5,Non Overlapping Template Matching,0.999999999999938,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,5,Random Excursion,0.9567841996075861,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,6,Monobit,0.28674368215640605,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,6,Frequency Within Block,0.9178468526437042,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,6,Runs,0.1477293464183641,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,6,Longest Run Ones In A Block,0.7297002512854203,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,6,Non Overlapping Template Matching,0.9999999999905211,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,6,Random Excursion,0.9567841996075861,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,7,Monobit,0.464610153886096,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,7,Frequency Within Block,0.9968488265516295,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,7,Runs,0.9114512192830158,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,7,Longest Run Ones In A Block,0.05928688335357048,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,7,Non Overlapping Template Matching,0.9999999999999977,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,7,Random Excursion,0.9709603488313201,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,8,Monobit,0.8806003654225277,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,8,Frequency Within Block,0.5211205173529693,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,8,Runs,0.37486794753656744,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,8,Longest Run Ones In A Block,0.1564240511714637,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,8,Non Overlapping Template Matching,0.9999999998955584,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,8,Random Excursion,0.9709603488313201,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,9,Monobit,0.6087254102046749,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,9,Frequency Within Block,0.22967521080787007,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,9,Runs,0.3164459730119798,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,9,Longest Run Ones In A Block,0.18429631014065803,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,9,Non Overlapping Template Matching,0.9999999998737337,True
rot7,41181.83368732825,7586.933975974093,34019495.95495379,9,Random Excursion,0.878695388450189,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,0,Monobit,0.0,False
rot8,41181.83368732825,7586.933975974093,34019495.95495379,0,Frequency Within Block,0.0,False
rot8,41181.83368732825,7586.933975974093,34019495.95495379,0,Runs,0.0,False
rot8,41181.83368732825,7586.933975974093,34019495.95495379,0,Longest Run Ones In A Block,0.007476264614320209,False
rot8,41181.83368732825,7586.933975974093,34019495.95495379,0,Non Overlapping Template Matching,0.9999966587818907,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,0,Random Excursion,0.630213022379425,False
rot8,41181.83368732825,7586.933975974093,34019495.95495379,1,Monobit,0.0,False
rot8,41181.83368732825,7586.933975974093,34019495.95495379,1,Frequency Within Block,0.0,False
rot8,41181.83368732825,7586.933975974093,34019495.95495379,1,Runs,0.1321485381117343,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,1,Longest Run Ones In A Block,0.810621145212611,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,1,Non Overlapping Template Matching,0.9999497332086837,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,1,Random Excursion,0.9567841996075861,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,2,Monobit,0.2822966525833144,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,2,Frequency Within Block,0.5650391738986402,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,2,Runs,0.9599273943381424,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,2,Longest Run Ones In A Block,0.38029801417649933,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,2,Non Overlapping Template Matching,0.9999999999987218,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,2,Random Excursion,0.9709603488313201,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,3,Monobit,0.809459266683005,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,3,Frequency Within Block,0.8094455765341966,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,3,Runs,0.9448047266326489,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,3,Longest Run Ones In A Block,0.5133984578316686,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,3,Non Overlapping Template Matching,0.9999999997353008,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,3,Random Excursion,0.9567841996075861,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,4,Monobit,0.3664061967083942,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,4,Frequency Within Block,0.25735412782275563,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,4,Runs,0.8426940091366826,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,4,Longest Run Ones In A Block,0.44309714033757863,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,4,Non Overlapping Template Matching,0.9999999999999983,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,4,Random Excursion,0.9567841996075861,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,5,Monobit,0.261603774308045,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,5,Frequency Within Block,0.6704298136570265,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,5,Runs,0.6858919161835406,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,5,Longest Run Ones In A Block,0.381016788764641,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,5,Non Overlapping Template Matching,0.99999999995908,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,5,Random Excursion,0.9567841996075861,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,6,Monobit,0.24198377184733502,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,6,Frequency Within Block,0.900124469216255,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,6,Runs,0.23621407106619285,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,6,Longest Run Ones In A Block,0.21891496603894217,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,6,Non Overlapping Template Matching,0.9999999999999968,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,6,Random Excursion,0.9567841996075861,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,7,Monobit,0.6254247478899437,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,7,Frequency Within Block,0.8927211247357492,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,7,Runs,0.7159345346296271,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,7,Longest Run Ones In A Block,0.09874228657907738,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,7,Non Overlapping Template Matching,0.9999999999999981,True
rot8,41181.83368732825,7586.933975974093,34019495.95495379,7,Random Excursion,0.9567841996075861,True
